STATION,NAME,DATE,TMAX,TMIN
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/24/16,65,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/25/16,66,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/26/16,59,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/27/16,60,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/28/16,59,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/29/16,64,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/30/16,70,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",5/31/16,76,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/1/16,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/2/16,65,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/3/16,77,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/4/16,82,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/5/16,85,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/6/16,80,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/7/16,73,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/8/16,61,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/9/16,64,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/10/16,64,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/11/16,60,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/12/16,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/13/16,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/14/16,60,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/15/16,64,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/16/16,65,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/17/16,71,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/18/16,58,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/19/16,69,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/20/16,70,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/21/16,65,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/22/16,71,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/23/16,65,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/24/16,65,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/25/16,70,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/26/16,77,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/27/16,77,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/28/16,69,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/29/16,67,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",6/30/16,66,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/1/16,69,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/2/16,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/3/16,69,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/4/16,66,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/5/16,63,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/6/16,72,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/7/16,66,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/8/16,73,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/9/16,70,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/10/16,72,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/11/16,69,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/12/16,72,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/13/16,72,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/14/16,73,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/15/16,72,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/16/16,71,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/17/16,77,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/18/16,72,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/19/16,75,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/20/16,77,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/21/16,80,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/22/16,71,61
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/23/16,71,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/24/16,78,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/25/16,80,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/26/16,70,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/27/16,79,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/28/16,80,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/29/16,79,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/30/16,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",7/31/16,73,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/1/16,72,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/2/16,68,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/3/16,73,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/4/16,78,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/5/16,72,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/6/16,69,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/7/16,68,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/8/16,72,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/9/16,67,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/10/16,75,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/11/16,77,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/12/16,83,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/13/16,84,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/14/16,77,59
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/15/16,75,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/16/16,76,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/17/16,76,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/18/16,88,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/19/16,89,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/20/16,81,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/21/16,67,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/22/16,71,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/23/16,74,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/24/16,83,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/25/16,85,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/26/16,87,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/27/16,69,60
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/28/16,67,58
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/29/16,75,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/30/16,67,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",8/31/16,65,57
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/1/16,67,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/2/16,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/3/16,67,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/4/16,68,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/5/16,60,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/6/16,66,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/7/16,64,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/8/16,69,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/9/16,72,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/10/16,70,56
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/11/16,69,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/12/16,77,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/13/16,71,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/14/16,73,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/15/16,69,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/16/16,67,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/17/16,64,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/18/16,67,55
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/19/16,64,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/20/16,65,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/21/16,69,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/22/16,65,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/23/16,61,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/24/16,65,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/25/16,73,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/26/16,72,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/27/16,64,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/28/16,66,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/29/16,61,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",9/30/16,61,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/1/16,62,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/2/16,64,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/3/16,63,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/4/16,61,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/5/16,67,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/6/16,60,53
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/7/16,63,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/8/16,58,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/9/16,58,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/10/16,58,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/11/16,61,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/12/16,63,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/13/16,61,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/14/16,57,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/15/16,61,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/16/16,60,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/17/16,57,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/18/16,54,49
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/19/16,59,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/20/16,59,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/21/16,60,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/22/16,57,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/23/16,61,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/24/16,64,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/25/16,64,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/26/16,61,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/27/16,58,54
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/28/16,64,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/29/16,52,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/30/16,57,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",10/31/16,54,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/1/16,56,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/2/16,62,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/3/16,64,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/4/16,69,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/5/16,66,50
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/6/16,58,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/7/16,57,52
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/8/16,73,48
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/9/16,66,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/10/16,63,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/11/16,58,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/12/16,61,47
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/13/16,55,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/14/16,55,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/15/16,52,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/16/16,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/17/16,50,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/18/16,48,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/19/16,57,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/20/16,58,51
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/21/16,52,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/22/16,54,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/23/16,50,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/24/16,51,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/25/16,51,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/26/16,55,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/27/16,47,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/28/16,49,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/29/16,49,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",11/30/16,50,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/1/16,46,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/2/16,49,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/3/16,48,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/4/16,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/5/16,40,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/6/16,36,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/7/16,32,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/8/16,32,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/9/16,32,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/10/16,42,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/11/16,43,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/12/16,33,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/13/16,30,22
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/14/16,27,20
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/15/16,28,19
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/16/16,27,16
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/17/16,28,14
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/18/16,42,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/19/16,44,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/20/16,49,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/21/16,45,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/22/16,47,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/23/16,38,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/24/16,33,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/25/16,35,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/26/16,42,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/27/16,44,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/28/16,44,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/29/16,47,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/30/16,42,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",12/31/16,38,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/1/17,36,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/2/17,31,26
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/3/17,29,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/4/17,37,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/5/17,36,16
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/6/17,40,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/7/17,39,18
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/8/17,42,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/9/17,44,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/10/17,33,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/11/17,35,19
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/12/17,34,15
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/13/17,33,18
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/14/17,39,20
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/15/17,43,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/16/17,42,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/17/17,57,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/18/17,56,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/19/17,49,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/20/17,49,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/21/17,51,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/22/17,46,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/23/17,46,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/24/17,41,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/25/17,44,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/26/17,47,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/27/17,50,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/28/17,45,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/29/17,50,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/30/17,45,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",1/31/17,43,31
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/1/17,41,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/2/17,44,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/3/17,35,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/4/17,41,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/5/17,32,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/6/17,29,24
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/7/17,32,22
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/8/17,33,22
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/9/17,53,32
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/10/17,49,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/11/17,45,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/12/17,50,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/13/17,55,28
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/14/17,55,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/15/17,61,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/16/17,59,45
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/17/17,54,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/18/17,44,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/19/17,50,38
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/20/17,49,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/21/17,48,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/22/17,45,30
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/23/17,44,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/24/17,45,29
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/25/17,42,25
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/26/17,46,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/27/17,33,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",2/28/17,44,23
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/1/17,46,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/2/17,47,40
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/3/17,47,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/4/17,45,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/5/17,44,33
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/6/17,42,34
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/7/17,42,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/8/17,45,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/9/17,41,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/10/17,51,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/11/17,51,39
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/12/17,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/13/17,52,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/14/17,57,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/15/17,52,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/16/17,52,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/17/17,51,35
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/18/17,50,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/19/17,52,36
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/20/17,55,37
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/21/17,57,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/22/17,55,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/23/17,55,44
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/24/17,54,43
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/25/17,51,42
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/26/17,52,41
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/27/17,53,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/28/17,50,46
USW00024217,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",3/29/17,55,44
